recipient_location_id,name,active,recipient_id,address_id,category,textsearch,v1_id,phone,rec_name,created_at,updated_at,o_textsearch,line1,line2,city,state,census_tract_num,census_match,Updated Address?,Census/Address Match Type,Census State #,Census County#,Census Block#,,zip,geolocation,created_at_1,updated_at_1,textsearch_1,active_1,latitude,longitude,neighborhood,override,organization_size,clients,client_zipcode,links,comments,zip_poverty_rate,zip_median_income,zip_food_access,zip_food_access_rounded,1-low 2-ex. low,census_low_access,census_extremely_low_access,census_income,census_poverty_rate,urban_census_tract
114,,t,63,386,,,244,,ELECT Teen Parenting Program,17:13.4,17:13.4,elect':1A 'parent':3A 'program':4A 'teen':2A,625 S. 10th Street,Room 105B,Pittsburgh,PA,170200,No_Match,,,42,3,,,15203,0101000020E6100000C1A8A44E40FF53C0DE718A8EE4364440,17:13.4,38:49.5,,t,40.4288,-79.9883,South Side Flats,f,,Pittsburgh,15203,https://pa211.communityos.org/zf/profile/service/id/1891734,,22.8,50893,1.19333944,1,,0,0,55685,26.3,1
208,Homeless Services,t,123,480,,,103,,Mercy Community Health,17:14.4,17:14.4,communiti':2A 'health':3A 'merci':1A,229 S 9th St,,pittsburgh,PA,170200,Tie,,,42,3,,,15203,0101000020E61000000524457259FF53C05B184EAFFB364440,17:14.4,39:38.7,,t,40.4304,-79.9898,Pittsburgh,t,350,Pittsburgh,15203,https://www.pittsburghmercy.org/about/who-we-are/,,22.8,50893,0.17185652,0,,0,0,55685,26.3,1
209,Trail lanes,t,123,481,,,104,,Mercy Community Health,17:14.4,17:14.4,communiti':2A 'health':3A 'merci':1A,239 South Ninth St,,Pittsburgh,PA,170200,Tie,,,42,3,,,15203,0101000020E6100000F623456458FF53C0FB96395D16374440,17:14.4,39:39.2,,t,40.4304,-79.9898,Pittsburgh,f,16,Pittsburgh,15203,https://www.pittsburghmercy.org/about/who-we-are/,,22.8,50893,0.17185652,0,,0,0,55685,26.3,1
261,Adult Rehab Center,t,167,533,,,303,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,44 South 9th Street,,Pittsburgh,PA,170200,Match,,Exact,42,3,1043,,15203,0101000020E6100000FA449E245DFF53C0DE718A8EE4364440,17:14.9,40:04.9,,t,40.4288,-79.9901,South Side Flats,f,,South Side Flats,15203,https://www.salvationarmyusa.org/usn/plugins/gdosCenterSearch?query=15203&mode=query_3,,22.8,50893,0.17185652,0,,0,0,55685,26.3,1
299,South Side,t,188,571,,,141,,St. Pauls Monastery Food Pantry,17:15.2,17:15.2,food':4A 'monasteri':3A 'pantri':5A 'paul':2A 'st':1A,148 Monastery Ave,,Pittsburgh,PA,170600,Match,,Non_Exact,42,3,1024,,15203,0101000020E61000003E05C07806FF53C0AE47E17A14364440,17:15.2,40:25.7,,t,40.4225,-79.9848,South Side Slopes,f,300,South Side Slopes,15203,http://www.stpaulofthecrossmonastery.com/Food_Bank.html,,22.8,50893,0.17185652,0,,0,0,43924,32.5,1
80,Allentown,t,35,352,,,183,,Brashear Association,17:13.1,17:13.1,associ':2A 'brashear':1A,827 Warrington Ave,,Pittsburgh,PA,180300,Tie,827 E Warrington Ave,,42,3,,,15210,0101000020E61000004165FCFB8CFF53C0042159C004364440,17:13.1,38:31.0,,t,40.422,-79.993,Allentown,f,480,Allentown,15210,http://www.brashearassociation.org/contact-us,Brashear Association’s Allentown Learning and Engagement Center (ALEC),24.7,36649,0.93564289,1,,0,0,36046,28.6,1
81,DO NOT USE THIS ACCOUNT Allentown,t,36,353,,,178,,Brashear Kids,17:13.1,17:13.1,brashear':1A 'kid':2A,827 Warrington Avenue,,Pittsburgh,PA,180300,Tie,827 E Warrington Ave,,42,3,,,15210,0101000020E61000001480DA0388FF53C04C77329303364440,17:13.1,01:06.8,,t,40.422,-79.9927,Allentown,f,,Allentown,15210,http://www.brashearassociation.org/contact-us,Brashear Association’s Allentown Learning and Engagement Center (ALEC),24.7,36649,1.11595426,1,,0,0,36046,28.6,1
141,Caliguiri Plaza,t,82,413,,,71,,HACP,17:13.7,17:13.7,hacp':1A,803 E. Warrington Avenue,,Pittsburgh,PA,180300,Tie,,,42,3,,,15210,0101000020E6100000967840D994FF53C0B54FC76306364440,17:13.7,39:04.0,,t,40.4221,-79.9935,Allentown,f,12.5,Allentown,15210,http://www.hacp.org/about,,27.4,38646,0.96063466,1,,0,0,36046,28.6,1
359,Allentown,t,233,4492,1,,,1.41E+10,Abiding Ministries,10:51.5,10:51.5,abid':1A 'ministri':2A,731 Excelsior Street,,Pittsburgh,PA,180300,Match,,Exact,42,3,1028,,15210,0101000020E61000008CA3CDCCA7FF53C0CA575DE223364440,11:52.0,11:52.0,,t,40.423,-79.9946,Allentown,f,,Allentown,15210,,,24.7,36649,0.93564289,1,,0,0,36046,28.6,1
246,Sweet Briar Place,t,154,518,,,272,,Presbyterian Senior Care,17:14.7,17:14.7,care':3A 'presbyterian':1A 'senior':2A,211 Sweet Briar Place,,Pittsburgh,PA,191100,Match,,Non_Exact,42,3,2017,,15211,0101000020E6100000B49858BA620154C0FEACA6340C384440,17:14.7,16:44.8,,t,40.4379,-80.0217,Duquesne Heights,t,,Pittsburgh,15211,https://www.srcare.org/,,16.6,50628,0.60277536,1,,1,1,84291,15.9,1
294,Contact Alyssa at 412-381-3941,t,183,566,,,188,,St. Justin Plaza Assisted Living,17:15.1,17:15.1,assist':4A 'justin':2A 'live':5A 'plaza':3A 'st':1A,120 Boggs Avenue,,Pittsburgh,PA,191400,Match,,Exact,42,3,1027,,15211,0101000020E6100000B875374F750054C0E622BE13B3364440,17:15.1,40:23.0,,t,40.4273,-80.0072,Mount Washington,f,,Mount Washington,15211,http://www.lowincomeapartments.us/details/st_justin_plaza_15211.html,,16.6,50628,0.60277536,1,,0,0,61667,14.5,1
397,Weekend drop off,t,143,5243,,,,,Persad Center,17:14.6,17:14.6,center':2A 'persad':1A,539 Fallowfield Ave,,Pittsburgh,PA,191600,No_Match,1539 fallowfield ave ?,,42,3,,,15216,0101000020E6100000EC0C9DE8840154C08AF8985995344440,23:19.5,23:19.5,,t,40.4108,-80.0237,Pittsburgh,f,,"Pittsburgh, Washington",15201,https://persadcenter.org/about,,13.4,51201,1.19333944,1,,1,0,46693,18,1
82,,t,37,354,,,294,,Brookline Teen Outreach,17:13.1,17:13.1,brooklin':1A 'outreach':3A 'teen':2A,520 Brookline Blvd,,Pittsburgh,PA,191800,Match,,Exact,42,3,4000,,15226,0101000020E61000009D6340F67A0154C082A8FB00A4324440,17:13.1,38:32.0,,t,40.3956,-80.0231,Brookline,f,,Brookline,15227 15210 15216 15234,https://www.godlovesbrookline.com/food-bank/,,2.4,50386.5,0,0,,0,0,70992,8.9,1
149,Mazza Pavilion,t,82,421,,,83,,HACP,17:13.7,17:13.7,hacp':1A,920 Brookline Boulevard,,Pittsburgh,PA,191800,Match,,Exact,42,3,1011,,15226,0101000020E6100000C18BBE82340154C02EAD86C43D324440,17:13.8,39:08.4,,t,40.3925,-80.0188,Brookline,f,37,"Greater Hill District, the Larimer Avenue, Pittsburgh",15226,http://www.hacp.org/about,,11.7,49803,0.875291,1,,0,0,70992,8.9,1
361,Tree of Life,t,234,4542,1,,,1.41E+10,Brookline Christian Food Pantry,40:42.7,40:42.7,brooklin':1A 'christian':2A 'food':3A 'pantri':4A,1036 Brookline Blvd.,,Pittsburgh,PA,191800,Match,,Exact,42,3,3004,,15226,0101000020E610000070CC576E0E0154C0DAF51CA21B324440,41:28.3,41:28.3,,t,40.3915,-80.0165,Brookline,f,,Brookline,15226 15227 15210 15216 15234,https://www.godlovesbrookline.com/food-bank/,,2.4,50801.4,1.008747,1,,0,0,70992,8.9,1
424,Brookline,t,44,5537,,,,1.41E+10,Carnegie Library,17:13.2,17:13.2,carnegi':1A 'librari':2A,"708 Brookline Blvd,",,Pittsburgh,PA,191800,Match,,Exact,42,3,1000,,15226,0101000020E6100000768E5C925E0154C097FCF4447C324440,11:24.0,11:24.0,,t,40.3944,-80.0214,Brookline,f,,Brookline,15226,https://www.carnegielibrary.org/,,9.5,52461,0.46604215,0,,0,0,70992,8.9,1
146,Gualtieri Manor,t,82,418,,,80,,HACP,17:13.7,17:13.7,hacp':1A,2125 Los Angeles Ave,,Pittsburgh,PA,192000,Match,,Exact,42,3,3014,,15216,0101000020E61000009D4B7155D90154C047382D78D1334440,17:13.8,39:06.7,,t,40.4048,-80.0289,Beechview,f,37,Beechview,15216,http://www.hacp.org/about,,18.3,39896,0.999858,1,,1,0,48464,18.5,1
289,Brookline,t,178,561,,,139,,St Catherine of Siena Food Pantry,17:15.1,17:15.1,catherin':2A 'food':5A 'pantri':6A 'siena':4A 'st':1A,1810 Belasco Ave,,Pittsburgh,PA,192000,Match,,Exact,42,3,5009,,15216,0101000020E610000000529B38B90154C04E0B5EF415344440,17:15.1,40:20.3,,t,40.4069,-80.0269,Beechview,f,200,Beechview,15216,https://www.facebook.com/pages/St-Catherine-of-Siena-Church/155069141198835,,9.2,56470,0.99666352,1,,1,0,48464,18.5,1
421,Beechview,t,44,5532,,,,,Carnegie Library,17:13.2,17:13.2,carnegi':1A 'librari':2A,1910 Broadway Ave,,Pittsburgh,PA,192000,Match,,Exact,42,3,3007,,15216,0101000020E61000003B9B9F2CC60154C064CBF27519344440,04:29.2,04:29.2,,t,40.407,-80.0277,Beechview,f,,Beechview,15216,https://www.carnegielibrary.org/,,9.2,56470,1.19333944,1,,1,0,48464,18.5,1
148,Liverpool St,t,82,420,,,328,,HACP,17:13.7,17:13.7,hacp':1A,1205 Liverpool St,,Pittsburgh,PA,210700,Match,,Exact,42,3,1002,,15233,0101000020E6100000E84D452A8C0154C0D8B628B3413A4440,17:13.8,39:07.8,,t,40.4551,-80.0242,Manchester,f,,Manchester,15233,http://www.hacp.org/about,,18.9,35336,0.983371,1,,1,0,43911,21.7,1
154,Pennsylvania Bidwell,t,82,426,,,84,,HACP,17:13.7,17:13.7,hacp':1A,1014 Sheffield St,,Pittsburgh,PA,210700,Match,,Exact,42,3,1010,,15233,0101000020E610000013B875374F0154C0E7E3DA50313A4440,17:13.8,39:10.7,,t,40.4546,-80.0205,Manchester,f,37,Manchester,15233,http://www.hacp.org/about,,18.9,35336,0.98337097,1,,1,0,43911,21.7,1
156,,t,83,428,,,209,,HACP office,17:13.9,17:13.9,hacp':1A 'offic':2A,1205 Liverpool Street,,Pittsburgh,PA,210700,Match,,Exact,42,3,1002,,15233,0101000020E6100000E84D452A8C0154C0D8B628B3413A4440,17:13.9,39:11.5,,t,40.4551,-80.0242,Manchester,f,,Manchester,15233,http://www.hacp.org/about,,18.9,35336,0.983371,1,,1,0,43911,21.7,1
192,Manchester Elementary,t,118,464,,,187,,Manchester Farm,17:14.2,17:14.2,farm':2A 'manchest':1A,1416 Manhattan St,,Pittsburgh,PA,210700,Match,,Exact,42,3,1014,,15206,0101000020E6100000F4FDD478E9FA53C0E4839ECDAA3B4440,17:14.2,39:30.0,,t,40.4661,-79.9205,Manchester,f,,Manchester,15206,,No specific information found on web,20.2,38646,1.19333944,1,,1,0,43911,21.7,1
346,Allegheny,t,225,618,,,293,,YMCA,17:15.6,17:15.6,ymca':1A,600 W North Ave,,Pittsburgh,PA,220600,Tie,,,42,3,,,15212,0101000020E610000050FC9835D10054C038541D9D303A4440,17:15.6,28:23.1,,t,40.4546,-80.0128,Central Northside,t,,Fineview,15212,http://www.ymcaofpittsburgh.org/schedules/allegheny-ymca/,,20.3,40685,1.07507916,1,,1,0,78750,22,1
420,,t,276,5525,,,,1.41E+10,Working Warriors Foundation,42:55.1,42:55.1,foundat':3A 'warrior':2A 'work':1A,901 Pennsylvania Ave.,,Pittsburgh,PA,220600,Match,,Exact,42,3,1022,,15233,0101000020E610000033EE17FD320154C0529ACDE3303A4440,43:54.8,43:54.8,,t,40.4546,-80.0187,Central Northside,f,,Central Northside,15233,https://www.workingwarriorfoundation.org/about,,22.8,42047,0.99666352,1,,1,0,78750,22,1
308,(carmen's Contact),t,197,580,,,143,,Total Salvation Ministries,17:15.3,17:15.3,ministri':3A 'salvat':2A 'total':1A,1407 Buena Vista St,,Pittsburgh,PA,250300,Match,,Exact,42,3,1015,,15212,0101000020E6100000DE8E705AF00054C08A592F86723A4440,17:15.3,40:30.4,,t,40.4566,-80.0147,Central Northside,f,,Central Northside,15212,,No specific information found on web,20.3,40685,1.07507916,1,,1,0,28462,41.7,1
223,,t,135,495,,,113,,Northside Common Ministries,17:14.5,17:14.5,common':2A 'ministri':3A 'northsid':1A,1601 Brighton Rd,,Pittsburgh,PA,250700,Match,,Exact,42,3,1011,,15212,0101000020E6100000BE13B35E0C0154C051888043A83A4440,17:14.5,39:45.8,,t,40.4583,-80.0164,Old Allegheny Rows Historic District,f,1000,"Brighton Heights, Perry North, Summer Hill, Northview Heights, Marshall-Shadeland, Manchester, Chateau, Allegheny West, North Shore, Allegheny West, Allegheny Center, East Allegheny, Central Northside, Troy Hill, California-Kirkbride",15212 15214 15233,http://www.northsidefoodpantry.org/who-we-help/,Northside Food Pantry,24.6,35974,1.180574,1,,0,0,25625,38.8,1
239,,t,151,511,,,281,,Pleasant Valley Shelter,17:14.6,17:14.6,pleasant':1A 'shelter':3A 'valley':2A,1601 Brighton Rd,,Pittsburgh,PA,250700,Match,,Exact,42,3,1011,,15212,0101000020E6100000BE13B35E0C0154C051888043A83A4440,17:14.7,39:53.9,,t,40.4583,-80.0164,Old Allegheny Rows Historic District,f,,"Brighton Heights, Perry North, Summer Hill, Northview Heights, Marshall-Shadeland, Manchester, Chateau, Allegheny West, North Shore, Allegheny West, Allegheny Center, East Allegheny, Central Northside, Troy Hill, California-Kirkbride",15212 15214 15233,http://www.ncmin.org/pleasant-valley-mens-shelter,,24.6,35974,1.180574,1,,0,0,25625,38.8,1
138,Allegheny Dwellings,t,82,410,,,74,,HACP,17:13.7,17:13.7,hacp':1A,1710 Belleau Dr,,Pittsburgh,PA,250900,Match,,Exact,42,3,1009,,15212,0101000020E6100000C09A0331730054C0B8B8724BF93A4440,17:13.7,38:22.9,,t,40.4607,-80.007,Fineview,t,42,Fineview,15212,http://www.hacp.org/about,,33.4,32311,1.02953964,1,,1,0,25735,29,1
73,,t,29,345,,,207,,Bethany House,17:13.0,17:13.0,bethani':1A 'hous':2A,1500 Chicago St,,Pittsburgh,PA,260900,Match,,Exact,42,3,1030,,15214,0101000020E6100000E76F4221020054C021020EA14A3D4440,17:13.0,38:27.5,,t,40.4788,-80.0001,Northview Heights,f,,Northview Heights,15214,http://bhaweb.org/aboutus/,,21.2,40933,1.07507916,1,,1,1,10431,80.9,1
152,Northview Heights Family,t,82,424,,,78,,HACP,17:13.7,17:13.7,hacp':1A,533 Mt Pleasant Rd,,Pittsburgh,PA,260900,Match,,Exact,42,3,1030,,15214,0101000020E61000004BCD1E68050054C0936FB6B9313D4440,17:13.8,39:10.2,,t,40.4781,-80.0003,Northview Heights,f,1614,Northview Heights,15214,http://www.hacp.org/about,,58.1,14097,1.122386,1,,1,1,10431,80.9,1
153,Northview Heights High Rise,t,82,425,,,79,,HACP,17:13.7,17:13.7,hacp':1A,533 Mt Pleasant Rd,,Pittsburgh,PA,260900,Match,,Exact,42,3,1030,,15214,0101000020E61000004BCD1E68050054C0936FB6B9313D4440,17:13.8,39:10.3,,t,40.4781,-80.0003,Northview Heights,f,1614,Northview Heights,15214,http://www.hacp.org/about,,58.1,14097,1.122386,1,,1,1,10431,80.9,1
316,Northview Heights Family Support,t,205,588,,,229,,Urban League of Greater Pittsburgh,17:15.3,17:15.3,greater':4A 'leagu':2A 'pittsburgh':5A 'urban':1A,101 Hazlett St,,Pittsburgh,PA,260900,Match,,Exact,42,3,1005,,15214,0101000020E61000007940D9942B0054C085949F54FB3C4440,17:15.3,40:34.9,,t,40.4764,-80.0027,Northview Heights,f,,Northview Heights,15214,http://ulpgh.org/,,21.2,40933,1.50402428,2,,1,1,10431,80.9,1
411,Perrysville Plaza,t,239,5454,0,,,1.41E+10,Arbor Management,23:18.6,23:18.6,arbor':1A 'manag':2A,2403 Perrysville Ave,,Pittsburgh,PA,261400,Match,,Exact,42,3,3003,,15214,0101000020E610000050E4A48BA80054C0FE7C00F7E13B4440,52:00.3,52:00.3,,t,40.4678,-80.0103,Perry South,f,,Perry South,15214,,Arbors Perrysville Plaza,37,32478,1.19333944,1,,1,0,27014,40.8,1
59,North Side,t,17,331,,,275,,Angel's Place,17:12.9,17:12.9,angel':1A 'place':3A,2615 Norwood Avenue,,Pittsburgh,PA,261500,Match,,Exact,42,3,2011,,15214,0101000020E6100000CDE9B298D80054C0F146E6913F3C4440,17:12.9,38:20.1,,t,40.4707,-80.0132,Perry South,f,,North Side,15214,http://www.angelsplacepgh.org/families.html#.W0UWMdhKifU,,37,32478,0.84608484,1,,1,0,43333,30.9,1
300,Northside,t,189,572,,,142,,Steelworker Towers,17:15.2,17:15.2,steelwork':1A 'tower':2A,2639 Perrysville Ave,,Pittsburgh,PA,261500,Match,,Exact,42,3,1020,,15214,0101000020E610000031D3F6AFAC0054C015747B49633C4440,17:15.2,40:26.2,,t,40.4718,-80.0105,Perry South,f,,Perry South,15214,https://affordablehousingonline.com/housing-search/Pennsylvania/Pittsburgh/Steelworkers-Towers/10020929,,37,32478,1.50402428,2,,1,0,43333,30.9,1
307,Brighton Heights,t,196,579,,,329,,Three Rivers Youth,17:15.2,17:15.2,river':2A 'three':1A 'youth':3A,2051 Termon Ave,,Pittsburgh,PA,270100,Match,,Exact,42,3,2010,,15212,0101000020E610000009C4EBFA050354C020240B98C03D4440,17:15.3,40:29.9,,t,40.4824,-80.0472,Brighton Heights,f,,Allegheny County Washington County,15212,http://www.threeriversyouth.org/about/,,20.3,40685,1.07507916,1,,1,0,62347,7.1,1
225,,t,137,497,,,115,,Oliver School,17:14.5,17:14.5,oliv':1A 'school':2A,2323 Brighton Road,,Pittsburgh,PA,270400,Match,,Exact,42,3,1013,,15212,0101000020E61000005AF5B9DA8A0154C0BA1457957D3B4440,17:14.5,39:46.9,,t,40.4648,-80.0241,Marshall-Shadeland,f,50,Marshall-Shadeland,15212,https://www.facebook.com/pages/Oliver-High-School/105640032802627,,20.3,40685,1.07507916,1,,0,0,47660,25.7,1
249,,t,156,521,,,213,,Providence Connections,17:14.7,17:14.7,connect':2A 'provid':1A,3113 Brighton Road,,Pittsburgh,PA,271500,Match,,Exact,42,3,2004,,15212,0101000020E610000087F9F202EC0154C0946A9F8EC73C4440,17:14.7,39:59.2,,t,40.4748,-80.03,Pittsburgh,f,,Pittsburgh,15212,http://providenceconnections.org/,,20.3,40685,1.07507916,1,,1,0,32845,21,1
142,Carrick Regency,t,82,414,,,72,,HACP,17:13.7,17:13.7,hacp':1A,2129 Brownsville Rd,,Pittsburgh,PA,290200,Match,,Exact,42,3,2004,,15210,0101000020E61000001E8A027D22FF53C0670FB40243324440,17:13.7,39:04.5,,t,40.3927,-79.9865,Carrick,f,82.5,Carrick,15210,http://www.hacp.org/about,,14.8,40934,0.96063466,1,,1,0,41996,24.2,1
93,Knoxville,t,44,365,,,232,,Carnegie Library,17:13.2,17:13.2,carnegi':1A 'librari':2A,400 Brownsville Rd,,Pittsburgh,PA,300100,No_Match,,,42,3,,,15210,0101000020E6100000A5315A4755FF53C09BAC510FD1344440,17:13.2,38:37.9,,t,40.4126,-79.9896,Knoxville,f,,Knoxville,15210,https://www.carnegielibrary.org/,,24.7,36649,1.20399218,1,,1,0,29597,36.7,1
105,Food Pantry,t,54,377,,,57,,Council Three Rivers American Indians (cotraic),17:13.3,17:13.3,american':4A 'cotraic':6A 'council':1A 'indian':5A 'river':3A 'three':2A,120 Charles st,,Pittsburgh,PA,300100,Tie,,,42,3,,,15238,0101000020E6100000C5C9FD0E45F953C02ECA6C90494A4440,17:13.3,38:44.4,,t,40.5804,-79.8948,Pittsburgh,f,120,Mt. Oliver,15238,http://www.cotraic.org/,Singing Winds- Administrative Offices,6.8,84038,1.18201145,1,,1,0,29597,36.7,1
31,Sheldon Park,t,5,303,,,4,,ACHA,17:12.4,17:12.4,acha':1A,2008 Broadview Blvd.,,Natrona Heights,PA,401200,Match,,Exact,42,3,2000,,15065,0101000020E61000002E73BA2C26EE53C00057B26323504440,17:12.7,38:05.0,,t,40.6261,-79.7211,Natrona Heights,f,210,Allegheny County,15065,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,11.9,52749,1.40193419,1,,1,0,43750,30.3,1
8,Brackenridge Hall,t,5,280,,,1,,ACHA,17:12.4,17:12.4,acha':1A,887 First Avenue,,Brackenridge,PA,402000,Match,,Non_Exact,42,3,4024,,15014,0101000020E61000004F58E20165EF53C053E8BCC62E4D4440,17:12.4,37:52.7,,t,40.603,-79.7405,Brackenridge,f,78.75,Allegheny County,15014,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,13,41626,2,2,,1,1,55606,13.3,1
264,Brackenridge,t,167,536,,,127,,Salvation Army,17:14.9,17:14.9,armi':2A 'salvat':1A,917 Brackenridge Ave,,Brackenridge,PA,402000,Match,,Exact,42,3,4007,,15014,0101000020E610000008AC1C5A64EF53C0764F1E166A4D4440,17:14.9,40:06.5,,t,40.6048,-79.7405,Brackenridge,f,120,Brackenridge,15006 15014 15030 15032 15049 15065 15075 15076 15084 15238,https://wpa.salvationarmy.org/WesternPennsylvania/allegheny-valley,Zipcodes are accurate,9,48977,1.328652,1,,1,1,55606,13.3,1
389,,t,252,5125,,,,1.72E+10,Highland Senior Center,02:38.2,02:38.2,center':3A 'highland':1A 'senior':2A,704 East Second Avenue,,Tarentum,PA,402000,Match,,Exact,42,3,4011,,15084,0101000020E61000007EC9213DA0EF53C0D539ABAA3C4D4440,03:20.4,03:20.4,,t,40.6034,-79.7442,Tarentum,f,,Tarentum,15084,https://seniorcenter.us/sc/highlands_area_senior_center_tarentum_pa,,11.3,42275,1.69517319,2,,1,1,55606,13.3,1
12,Golden Tower,t,5,284,,,5,,ACHA,17:12.4,17:12.4,acha':1A,215 Allegheny Street,,Tarentum,PA,403500,No_Match,,,42,3,,,15084,0101000020E61000000725CCB4FDEF53C0CC7A3194134D4440,17:12.5,37:54.6,,t,40.6022,-79.7499,East Tarentum,f,78.75,Allegheny County,15084,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,11.3,42275,1.10120667,1,,1,1,50705,17.9,1
22,Negley Gardens,t,5,294,,,6,,ACHA,17:12.4,17:12.4,acha':1A,804 Creek Street,Apt.D,Tarentum,PA,403500,Match,,Exact,42,3,3044,,15084,0101000020E610000011E4A08499F053C0B003E78C284D4440,17:12.6,37:59.9,,t,40.6028,-79.7594,Tarentum,f,97.5,Allegheny County,15084,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,11.3,42275,1.10120667,1,,1,1,50705,17.9,1
25,Philip K Burntner Apartments,t,5,297,,,7,,ACHA,17:12.4,17:12.4,acha':1A,5th & Main Streets,,Tarentum,PA,403500,Match,,Non_Exact,42,3,4003,,15084,0101000020E6100000E76F422102F253C01630815B774F4440,17:12.6,38:01.7,,t,40.6208,-79.7814,Mohave County,f,72,Allegheny County,15084,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,11.3,42275,1.40193419,1,,1,1,50705,17.9,1
28,Rachel Carson Hall,t,5,300,,,8,,ACHA,17:12.4,17:12.4,acha':1A,135 E. Second Street,,Tarentum,PA,403500,No_Match,"135 E 2ND AVE,",,42,3,,,15084,0101000020E6100000757632384AF053C022E010AAD44C4440,17:12.6,38:03.4,,t,40.6002,-79.7545,East Tarentum,f,78.75,Allegheny County,15084,http://www.achsng.com/communities.asp,Offers housing service to Allegheny County. Service Area varies,11.3,42275,1.44902535,1,,1,1,50705,17.9,1
44,Highlands Family Center,t,8,316,,,29,,AIU,17:12.8,17:12.8,aiu':1A,415 Fourth Avenue,,Tarentum,PA,403500,Match,,Non_Exact,42,3,4007,,15084,0101000020E61000007C2766BD18F053C0695721E5274D4440,17:12.8,38:11.8,,t,40.6028,-79.7515,East Tarentum,f,150,Tarentum,15084,http://www.alleghenycountyfamilysupport.org/wp-content/uploads/EastAllegheny-FCnews-June2017.pdf,Highlands Family Center,11.3,42275,1.7426174,2,,1,1,50705,17.9,1
56,,t,14,328,,,36,,Alle Kiski Hope Center And Shelter,17:12.9,17:12.9,all':1A 'center':4A 'hope':3A 'kiski':2A 'shelter':6A,610 Corbet Street,,Tarentum,PA,403500,Match,,Exact,42,3,3026,,15084,0101000020E6100000006567451AF053C0AD0CF05F374D4440,17:12.9,12:38.5,,t,40.6033,-79.7516,East Tarentum,t,20,Tarentum,15084,http://www.akhopecenter.org/about/contact/,,11.3,42275,1.07507916,1,,1,1,50705,17.9,1
336,,t,215,608,,,202,,West Deer Food Pantry,17:15.5,17:15.5,deer':2A 'food':3A 'pantri':4A 'west':1A,292 East Union Road,,Cheswick,PA,407002,Match,,Exact,42,3,2012,,15024,0101000020E61000009B38B9DFA1F653C003780B24284E4440,17:15.5,40:46.5,,t,40.6106,-79.8536,Cheswick,f,,Cheswick,15024,http://eastunionchurch.org/index.php/missions/local-missions/west-deer-food-bank,,7.4,56662,1.46157623,1,,1,1,74167,7.1,1
224,Wexford,t,136,496,,,114,,Northway Christian Church,17:14.5,17:14.5,christian':2A 'church':3A 'northway':1A,12121 Perry Hwy,,Wexford,PA,409000,Match,,Exact,42,3,4002,,15090,0101000020E610000020D26F5F070454C021E527D53E514440,17:14.5,39:46.4,,t,40.6347,-80.063,Wexford,f,,"Wexford, Cranberry",15090,https://www.northway.org/campus/wexford-campus/,,3.1,111636,1.99290016,2,,1,1,154982,1.1,1
162,,t,89,434,,,160,,Hope Haven Sanctuary,17:13.9,17:13.9,haven':2A 'hope':1A 'sanctuari':3A,2506 Wexford Bayne Rd,,Sewickley,PA,412001,No_Match,,,42,3,,,15143,0101000020E6100000788D5D626F0754C041B1A35DD94C4440,17:13.9,38:39.3,,t,40.6004,-80.1162,Sewickley,t,,North Hills,15203,http://www.hopehavenfarm.org/index.html,,22.8,50893,0.17185652,0,,1,1,137639,1.5,1
221,Nativity Lutheran Church,t,134,493,,,333,,Northern Area Multiservice Center,17:14.5,17:14.5,area':2A 'center':4A 'multiservic':3A 'northern':1A,4517 Mt Royal Blvd,,Allison Park,PA,414102,Match,,Exact,42,3,2000,,15101,0101000020E610000063197FC8E8FC53C05886B9BCF14A4440,17:14.5,39:44.9,,t,40.5858,-79.9514,Allison Park,t,,Allison Park,15101,http://buildingindependence.org/nams/support-for-seniors/senior-centers/,,4.9,80848,1.98333025,2,,1,1,101134,3.7,1
217,Alison Park Church,t,131,489,,,239,,Network of Hope,17:14.4,17:14.4,hope':3A 'network':1A,2326 Duncan Ave,,Allison Park,PA,414200,Match,,Exact,42,3,3000,,15101,0101000020E6100000CA37DBDC98FE53C00D6C956071484440,17:14.4,39:42.9,,t,40.566,-79.9781,Allison Park,f,,Pittsburgh,15101,http://www.networkofhope.org/,,4.9,80848,1.98333025,2,,1,1,98897,3.8,1
219,Alllison Park,t,133,491,,,111,,North Hills Community Outreach,17:14.5,17:14.5,communiti':3A 'hill':2A 'north':1A 'outreach':4A,1975 Ferguson Rd,,Allison Park,PA,414200,Match,,Exact,42,3,3000,,15101,0101000020E61000007E00529B38FF53C0EBAD81AD12484440,17:14.5,39:43.7,,t,40.5631,-79.9878,Allison Park,f,600,Northern Allegheny County,15101,http://nhco.org/,,4.9,80848,1.98333025,2,,1,1,98897,3.8,1
